31.818	29.997	27.999	28.006	29.007	33.588	35.873	40.826	41.732	44.098	41.995	39.898	39.73	39.72	39.897	39.726	36.187	34.779	32.807	36.365	40.419	37.007	36.917	31.043
35.176	30.39	24.02	24.019	23.993	22.894	27.99	31.042	33.457	35.745	37.101	37.105	36.883	36.397	36.395	36.501	34.963	33.893	31.538	36.391	39.732	36.835	34.148	28.709
25.994	20.653	15.206	14.803	15.175	13.161	19.873	22.112	29.833	31.211	33.032	33.243	32.892	32.881	33.039	33.554	33.401	33.501	32.242	35.738	39.369	35.503	34.076	28.132
19.619	14.646	10.353	10.725	13.652	23.993	30.556	34.92	34.892	35.944	38.232	38.381	34.998	35.475	34.999	35.527	33.724	32.593	31.007	33.808	39.987	37.503	36.677	30.551
32.051	30.551	28.004	26.998	30.553	34.822	35.444	39.914	38.589	38.289	40.847	41.412	40.121	41.918	39.918	39.895	39.911	36.897	37.607	39.393	43.413	37.939	37.01	34.717
34.36	30.994	30.553	30.551	30.553	34.835	34.991	39.892	39.892	40.002	40.941	41.069	41.89	41.896	41.628	40.311	38.008	36.034	34.53	37.137	42.864	38.236	39.895	37.011
31.059	28.705	25.998	26.648	28.992	31.556	35.97	41.5	40.653	42.993	44.831	43	42.993	43	43.804	42.994	41.491	36.989	37.368	40.409	45.858	39.398	40.293	31.996
32.255	28.998	27.513	26.94	28.396	32.255	36.752	42.987	41.333	43.005	44.548	45.502	45.507	48.905	48.987	49.113	46.991	42.984	40.613	40.943	46.054	42.984	44.706	37.077
41.993	34.079	30.39	29.943	28.502	29.52	29.514	33.398	38.885	43.005	41.336	41.235	43.004	43.009	43.089	43.004	43.001	39.236	37.997	39.712	45.571	38.993	43.686	41.007
35.362	26.755	23.644	21.018	21.014	24.993	26.759	33.962	39.866	42.097	43.344	46.386	45.577	48.205	50.001	50.001	50.006	48.999	48.992	47.492	51.029	45.999	44.759	40.005
43.057	35.369	30.831	30.002	29.995	30.008	43.349	60.099	67.009	82.404	109.14	120.01	138.88	179.32	192.26	221.28	209.57	167.81	128.98	137.74	134.3	106.81	55.004	47.829
54.992	48.996	43.998	38.441	38.644	38.849	48.997	66.434	87.697	185.01	303.69	342.21	398.88	437.49	467.06	469.84	459.84	409.57	372.34	327.76	327	282.03	87.007	57.933
47.991	39.685	32.564	31.615	31.217	31.198	45.008	54.992	75.001	93.05	130.01	138.46	161.38	185.09	196.37	200	195.61	166.52	136.82	124.99	132.3	100	54.998	48.994
48.734	32.518	31.463	31.242	31.473	32.516	45.183	49.5	52.999	58.721	57.749	59.993	61.182	68.131	68.2	69.136	66.506	62.453	53.964	54.342	57.747	56.458	50.991	47.926
